InvoiceID,ClientID,ClientName,PaymentTerms,CreditLimit,ProjectID,ProjectName,Sector,Region,InvoiceAmount,InvoiceDate,DueDate,PaidDate,Status,DaysOverdue,DaysToCollect,AgingBucket,IsOverdue,MonthYear,Quarter,Year,PaymentVariance
3085,208,Saudi Cement - Division 7,30,11016317.8,717,Power Plant - Phase 1-208,Healthcare,YANBU,24580.0,2026-01-25,2026-02-24,2026-02-03,Paid,-21,9.0,Current (0-30),False,2026-01,2026Q1,2026,-21.0
3040,142,SNB Bank - Division 5,30,9944049.33,492,Data Center - Phase 5-142,Real Estate,ABHA,117774.0,2026-01-24,2026-02-23,,Pending,-20,,Current (0-30),False,2026-01,2026Q1,2026,
3589,34,NEOM Company - Division 2,30,3468930.87,127,Data Center - Phase 2-34,Telecom,YANBU,116439.0,2026-01-24,2026-02-23,2026-02-03,Paid,-20,10.0,Current (0-30),False,2026-01,2026Q1,2026,-20.0
4014,245,Red Sea Global - Division 9,60,13302397.31,861,University Campus - Phase 5-245,Aviation,ABHA,6577.0,2026-01-24,2026-03-25,,Pending,-50,,Current (0-30),False,2026-01,2026Q1,2026,
852,186,Qiddiya - Division 7,45,10591278.31,636,Data Center - Phase 2-186,Aviation,NEOM,121785.0,2026-01-24,2026-03-10,,Pending,-35,,Current (0-30),False,2026-01,2026Q1,2026,
1961,9,Almarai - Division 1,45,1097538.91,34,Residential Complex - Phase 1-9,Telecom,RIYADH,129848.0,2026-01-24,2026-03-10,2026-02-03,Paid,-35,10.0,Current (0-30),False,2026-01,2026Q1,2026,-35.0
8484,7,ACWA Power - Division 1,30,3481730.9,27,Water Treatment - Phase 1-7,Telecom,JEDDAH,188770.0,2026-01-24,2026-02-23,,Pending,-20,,Current (0-30),False,2026-01,2026Q1,2026,
7398,235,Tasnee - Division 8,60,12341994.94,823,Hospital Complex - Phase 3-235,Real Estate,TABUK,14339.0,2026-01-24,2026-03-25,,Pending,-50,,Current (0-30),False,2026-01,2026Q1,2026,
7121,246,Qiddiya - Division 9,45,13296619.28,866,Sports Arena - Phase 5-246,Technology,JUBAIL,62767.0,2026-01-24,2026-03-10,2026-02-03,Paid,-35,10.0,Current (0-30),False,2026-01,2026Q1,2026,-35.0
13018,157,ACWA Power - Division 6,30,10356172.47,535,Airport Terminal - Phase 1-157,Energy,TABUK,158845.0,2026-01-24,2026-02-23,,Pending,-20,,Current (0-30),False,2026-01,2026Q1,2026,
11710,257,Haramain Railway - Division 9,30,14196896.69,900,Telecom Network - Phase 2-257,Real Estate,MADINAH,98673.0,2026-01-23,2026-02-22,,Pending,-19,,Current (0-30),False,2026-01,2026Q1,2026,
12427,35,Red Sea Global - Division 2,60,3463099.26,129,Solar Farm - Phase 2-35,Defense,YANBU,163881.0,2026-01-23,2026-03-24,,Pending,-49,,Current (0-30),False,2026-01,2026Q1,2026,
12473,83,Alinma Bank - Division 3,30,5346045.56,297,Residential Complex - Phase 2-83,Defense,NEOM,74541.0,2026-01-23,2026-02-22,,Pending,-19,,Current (0-30),False,2026-01,2026Q1,2026,
11990,182,SABIC - Division 7,30,11519931.16,618,University Campus - Phase 1-182,Energy,JUBAIL,8848.0,2026-01-23,2026-02-22,,Pending,-19,,Current (0-30),False,2026-01,2026Q1,2026,
9857,87,SAFCO - Division 3,45,6558370.08,311,Sports Arena - Phase 4-87,Aviation,RIYADH,131167.0,2026-01-23,2026-03-09,2026-02-03,Paid,-34,11.0,Current (0-30),False,2026-01,2026Q1,2026,-34.0
10341,130,Mobily - Division 5,60,8605636.2,454,Water Treatment - Phase 2-130,Water,JEDDAH,176842.0,2026-01-23,2026-03-24,,Pending,-49,,Current (0-30),False,2026-01,2026Q1,2026,
14538,200,Diriyah Gate - Division 7,60,11190803.27,687,Port Upgrade - Phase 2-200,Aviation,ABHA,172445.0,2026-01-23,2026-03-24,,Pending,-49,,Current (0-30),False,2026-01,2026Q1,2026,
7141,6,Qiddiya - Division 1,45,3271313.38,25,Hospital Complex - Phase 1-6,Infrastructure,YANBU,160186.0,2026-01-23,2026-03-09,,Pending,-34,,Current (0-30),False,2026-01,2026Q1,2026,
6163,150,Al Jazeera Bank - Division 5,60,8235869.95,514,University Campus - Phase 1-150,Defense,MECCA,12651.0,2026-01-23,2026-03-24,2026-02-03,Paid,-49,11.0,Current (0-30),False,2026-01,2026Q1,2026,-49.0
5483,179,Zamil Industrial - Division 6,30,10930922.31,609,Railway Extension - Phase 4-179,Water,JUBAIL,74656.0,2026-01-23,2026-02-22,,Pending,-19,,Current (0-30),False,2026-01,2026Q1,2026,
2020,187,ACWA Power - Division 7,30,11992718.53,640,Smart City - Phase 1-187,Telecom,TABUK,166073.0,2026-01-23,2026-02-22,2026-02-03,Paid,-19,11.0,Current (0-30),False,2026-01,2026Q1,2026,-19.0
1593,265,Tasnee - Division 9,60,16016720.63,926,Port Upgrade - Phase 1-265,Telecom,JUBAIL,51411.0,2026-01-23,2026-03-24,,Pending,-49,,Current (0-30),False,2026-01,2026Q1,2026,
700,15,SAPTCO - Division 1,60,1917265.41,54,Data Center - Phase 1-15,Aviation,ABHA,169136.0,2026-01-23,2026-03-24,,Pending,-49,,Current (0-30),False,2026-01,2026Q1,2026,
4185,204,Saudi Airlines - Division 7,45,13281400.12,703,Water Treatment - Phase 1-204,Healthcare,TABUK,86337.0,2026-01-23,2026-03-09,,Pending,-34,,Current (0-30),False,2026-01,2026Q1,2026,
868,102,Riyad Bank - Division 4,45,7397542.21,361,Solar Farm - Phase 4-102,Defense,YANBU,116002.0,2026-01-22,2026-03-08,2026-02-03,Paid,-33,12.0,Current (0-30),False,2026-01,2026Q1,2026,-33.0
2279,146,Yanbu Petrochemical - Division 5,30,8990446.15,501,University Campus - Phase 1-146,Energy,DAMMAM,36689.0,2026-01-22,2026-02-21,,Pending,-18,,Current (0-30),False,2026-01,2026Q1,2026,
5173,262,SNB Bank - Division 9,30,14501278.03,916,Defense Base - Phase 1-262,Technology,RIYADH,174657.0,2026-01-22,2026-02-21,,Pending,-18,,Current (0-30),False,2026-01,2026Q1,2026,
5023,100,Mobily - Division 4,60,8148847.81,354,Solar Farm - Phase 3-100,Real Estate,MADINAH,53670.0,2026-01-22,2026-03-23,,Pending,-48,,Current (0-30),False,2026-01,2026Q1,2026,
6247,24,Saudi Airlines - Division 1,45,3917583.51,93,Industrial Zone - Phase 2-24,Healthcare,TABUK,69514.0,2026-01-22,2026-03-08,2026-02-03,Paid,-33,12.0,Current (0-30),False,2026-01,2026Q1,2026,-33.0
5887,56,Yanbu Petrochemical - Division 2,30,4278878.01,203,University Campus - Phase 3-56,Aviation,JEDDAH,180765.0,2026-01-22,2026-02-21,,Pending,-18,,Current (0-30),False,2026-01,2026Q1,2026,
7689,115,Tasnee - Division 4,60,7636267.63,400,Power Plant - Phase 3-115,Healthcare,RIYADH,80212.0,2026-01-22,2026-03-23,,Pending,-48,,Current (0-30),False,2026-01,2026Q1,2026,
7988,95,Red Sea Global - Division 4,60,7095216.67,334,University Campus - Phase 1-95,Defense,YANBU,35917.0,2026-01-22,2026-03-23,2026-02-03,Paid,-48,12.0,Current (0-30),False,2026-01,2026Q1,2026,-48.0
10712,263,Alinma Bank - Division 9,30,15263486.15,921,Residential Complex - Phase 3-263,Telecom,DAMMAM,29905.0,2026-01-22,2026-02-21,2026-02-03,Paid,-18,12.0,Current (0-30),False,2026-01,2026Q1,2026,-18.0
10888,19,Royal Commission - Division 1,30,4247029.36,69,Railway Extension - Phase 1-19,Water,TABUK,11844.0,2026-01-21,2026-02-20,2026-02-03,Paid,-17,13.0,Current (0-30),False,2026-01,2026Q1,2026,-17.0
11973,3,STC - Division 1,45,2204556.73,15,Railway Extension - Phase 5-3,Technology,DAMMAM,105961.0,2026-01-21,2026-03-07,,Pending,-32,,Current (0-30),False,2026-01,2026Q1,2026,
11459,56,Yanbu Petrochemical - Division 2,30,4278878.01,201,University Campus - Phase 1-56,Defense,MECCA,168422.0,2026-01-21,2026-02-20,,Pending,-17,,Current (0-30),False,2026-01,2026Q1,2026,
11546,246,Qiddiya - Division 9,45,13296619.28,862,Commercial Tower - Phase 1-246,Technology,ABHA,133377.0,2026-01-21,2026-03-07,,Pending,-32,,Current (0-30),False,2026-01,2026Q1,2026,
12748,93,STC - Division 4,45,6692859.33,329,University Campus - Phase 1-93,Healthcare,JUBAIL,50711.0,2026-01-21,2026-03-07,,Pending,-32,,Current (0-30),False,2026-01,2026Q1,2026,
8742,107,Haramain Railway - Division 4,30,7190292.48,376,Defense Base - Phase 2-107,Transport,ABHA,88505.0,2026-01-21,2026-02-20,,Pending,-17,,Current (0-30),False,2026-01,2026Q1,2026,
7261,41,Zain KSA - Division 2,30,3533366.08,152,Sports Arena - Phase 1-41,Aviation,JUBAIL,99528.0,2026-01-21,2026-02-20,,Pending,-17,,Current (0-30),False,2026-01,2026Q1,2026,
7322,25,Tasnee - Division 1,60,2092536.0,97,Commercial Tower - Phase 2-25,Telecom,MADINAH,75278.0,2026-01-21,2026-03-22,2026-02-03,Paid,-47,13.0,Current (0-30),False,2026-01,2026Q1,2026,-47.0
5752,116,Yanbu Petrochemical - Division 4,30,8846918.56,401,Entertainment District - Phase 1-116,Water,YANBU,185326.0,2026-01-21,2026-02-20,2026-02-03,Paid,-17,13.0,Current (0-30),False,2026-01,2026Q1,2026,-17.0
6633,96,Qiddiya - Division 4,45,6388959.6,341,Sports Arena - Phase 4-96,Technology,MADINAH,48893.0,2026-01-21,2026-03-07,2026-02-03,Paid,-32,13.0,Current (0-30),False,2026-01,2026Q1,2026,-32.0
4927,18,King Salman Energy Park - Division 1,45,3793309.43,67,Data Center - Phase 4-18,Infrastructure,YANBU,139421.0,2026-01-21,2026-03-07,,Pending,-32,,Current (0-30),False,2026-01,2026Q1,2026,
963,210,Al Jazeera Bank - Division 7,60,13662589.68,726,Commercial Tower - Phase 2-210,Water,MADINAH,124610.0,2026-01-21,2026-03-22,2026-02-03,Paid,-47,13.0,Current (0-30),False,2026-01,2026Q1,2026,-47.0
2333,124,NEOM Company - Division 5,30,6955320.04,432,Telecom Network - Phase 3-124,Water,MADINAH,112165.0,2026-01-21,2026-02-20,,Pending,-17,,Current (0-30),False,2026-01,2026Q1,2026,
2604,192,Riyad Bank - Division 7,45,10242949.39,659,Port Upgrade - Phase 3-192,Technology,RIYADH,171101.0,2026-01-20,2026-03-06,2026-02-03,Paid,-31,14.0,Current (0-30),False,2026-01,2026Q1,2026,-31.0
3006,60,Al Jazeera Bank - Division 2,60,5301039.85,218,Solar Farm - Phase 4-60,Energy,JEDDAH,92743.0,2026-01-20,2026-03-21,,Pending,-46,,Current (0-30),False,2026-01,2026Q1,2026,
3559,149,Zamil Industrial - Division 5,30,8804812.62,512,University Campus - Phase 2-149,Telecom,JEDDAH,138829.0,2026-01-20,2026-02-19,,Pending,-16,,Current (0-30),False,2026-01,2026Q1,2026,
3442,229,Royal Commission - Division 8,30,13907378.96,800,Residential Complex - Phase 4-229,Technology,JUBAIL,114879.0,2026-01-20,2026-02-19,,Pending,-16,,Current (0-30),False,2026-01,2026Q1,2026,
3939,40,Mobily - Division 2,60,2803914.15,149,Industrial Zone - Phase 2-40,Telecom,JUBAIL,185292.0,2026-01-20,2026-03-21,,Pending,-46,,Current (0-30),False,2026-01,2026Q1,2026,
1912,243,STC - Division 9,45,14304624.31,851,Metro Line - Phase 2-243,Telecom,JUBAIL,129277.0,2026-01-20,2026-03-06,,Pending,-31,,Current (0-30),False,2026-01,2026Q1,2026,
5166,198,King Salman Energy Park - Division 7,45,10978093.84,679,Commercial Tower - Phase 2-198,Real Estate,MECCA,43710.0,2026-01-20,2026-03-06,,Pending,-31,,Current (0-30),False,2026-01,2026Q1,2026,
6726,151,Saudi Aramco - Division 6,30,9458818.29,518,Data Center - Phase 1-151,Real Estate,RIYADH,189684.0,2026-01-20,2026-02-19,,Pending,-16,,Current (0-30),False,2026-01,2026Q1,2026,
6542,272,SABIC - Division 10,30,16212750.97,953,Commercial Tower - Phase 3-272,Infrastructure,MECCA,179362.0,2026-01-20,2026-02-19,,Pending,-16,,Current (0-30),False,2026-01,2026Q1,2026,
6005,261,ROSHN Group - Division 9,45,13964611.67,914,Smart City - Phase 1-261,Infrastructure,DAMMAM,51456.0,2026-01-20,2026-03-06,2026-02-03,Paid,-31,14.0,Current (0-30),False,2026-01,2026Q1,2026,-31.0
7440,51,ROSHN Group - Division 2,45,3499643.72,186,Solar Farm - Phase 2-51,Technology,JEDDAH,66856.0,2026-01-20,2026-03-06,,Pending,-31,,Current (0-30),False,2026-01,2026Q1,2026,
9096,167,Haramain Railway - Division 6,30,11739536.18,566,Entertainment District - Phase 2-167,Water,NEOM,40504.0,2026-01-20,2026-02-19,,Pending,-16,,Current (0-30),False,2026-01,2026Q1,2026,
12134,211,Saudi Aramco - Division 8,30,11897615.29,730,Port Upgrade - Phase 2-211,Healthcare,TABUK,184069.0,2026-01-20,2026-02-19,,Pending,-16,,Current (0-30),False,2026-01,2026Q1,2026,
12278,72,Riyad Bank - Division 3,45,5427995.51,255,Industrial Zone - Phase 1-72,Defense,YANBU,47384.0,2026-01-20,2026-03-06,,Pending,-31,,Current (0-30),False,2026-01,2026Q1,2026,
11368,208,Saudi Cement - Division 7,30,11016317.8,719,Entertainment District - Phase 3-208,Real Estate,NEOM,165496.0,2026-01-20,2026-02-19,,Pending,-16,,Current (0-30),False,2026-01,2026Q1,2026,
9868,168,King Salman Energy Park - Division 6,45,11082513.69,572,Water Treatment - Phase 3-168,Aviation,JUBAIL,140246.0,2026-01-19,2026-03-05,2026-02-03,Paid,-30,15.0,Current (0-30),False,2026-01,2026Q1,2026,-30.0
9992,83,Alinma Bank - Division 3,30,5346045.56,297,Residential Complex - Phase 2-83,Defense,NEOM,98159.0,2026-01-19,2026-02-18,,Pending,-15,,Current (0-30),False,2026-01,2026Q1,2026,
12023,161,Zain KSA - Division 6,30,9121903.76,545,Telecom Network - Phase 1-161,Energy,ABHA,82839.0,2026-01-19,2026-02-18,,Pending,-15,,Current (0-30),False,2026-01,2026Q1,2026,
13033,183,STC - Division 7,45,10061625.42,624,Commercial Tower - Phase 4-183,Technology,JUBAIL,77905.0,2026-01-19,2026-03-05,,Pending,-30,,Current (0-30),False,2026-01,2026Q1,2026,
14363,114,Saudi Airlines - Division 4,45,7121462.05,396,Logistics Hub - Phase 2-114,Healthcare,JUBAIL,162406.0,2026-01-19,2026-03-05,2026-02-03,Paid,-30,15.0,Current (0-30),False,2026-01,2026Q1,2026,-30.0
13941,149,Zamil Industrial - Division 5,30,8804812.62,511,University Campus - Phase 1-149,Infrastructure,JEDDAH,71641.0,2026-01-19,2026-02-18,,Pending,-15,,Current (0-30),False,2026-01,2026Q1,2026,
14836,35,Red Sea Global - Division 2,60,3463099.26,130,Metro Line - Phase 3-35,Defense,DAMMAM,78549.0,2026-01-19,2026-03-20,,Pending,-45,,Current (0-30),False,2026-01,2026Q1,2026,
7161,189,Almarai - Division 7,45,10320777.2,648,Entertainment District - Phase 1-189,Water,MADINAH,122980.0,2026-01-19,2026-03-05,,Pending,-30,,Current (0-30),False,2026-01,2026Q1,2026,
4862,269,Zamil Industrial - Division 9,30,16836694.84,943,Telecom Network - Phase 5-269,Defense,JUBAIL,179869.0,2026-01-19,2026-02-18,,Pending,-15,,Current (0-30),False,2026-01,2026Q1,2026,
4905,92,SABIC - Division 4,30,7659679.3,327,Logistics Hub - Phase 3-92,Transport,YANBU,97456.0,2026-01-19,2026-02-18,2026-02-03,Paid,-15,15.0,Current (0-30),False,2026-01,2026Q1,2026,-15.0
1887,201,ROSHN Group - Division 7,45,12315694.64,694,Sports Arena - Phase 4-201,Water,DAMMAM,119903.0,2026-01-19,2026-03-05,,Pending,-30,,Current (0-30),False,2026-01,2026Q1,2026,
4267,173,Alinma Bank - Division 6,30,11179193.24,588,Residential Complex - Phase 1-173,Defense,DAMMAM,60150.0,2026-01-19,2026-02-18,,Pending,-15,,Current (0-30),False,2026-01,2026Q1,2026,
4546,183,STC - Division 7,45,10061625.42,625,Railway Extension - Phase 5-183,Real Estate,JUBAIL,152878.0,2026-01-19,2026-03-05,,Pending,-30,,Current (0-30),False,2026-01,2026Q1,2026,
3670,283,Al Rajhi Bank - Division 10,30,15945822.44,992,Commercial Tower - Phase 2-283,Defense,TABUK,126965.0,2026-01-18,2026-02-17,,Pending,-14,,Current (0-30),False,2026-01,2026Q1,2026,
1425,39,Almarai - Division 2,45,4572287.05,144,Commercial Tower - Phase 2-39,Aviation,JEDDAH,31077.0,2026-01-18,2026-03-04,,Pending,-29,,Current (0-30),False,2026-01,2026Q1,2026,
1335,95,Red Sea Global - Division 4,60,7095216.67,335,Residential Complex - Phase 2-95,Defense,TABUK,170265.0,2026-01-18,2026-03-19,,Pending,-44,,Current (0-30),False,2026-01,2026Q1,2026,
4685,214,NEOM Company - Division 8,30,13597533.02,742,Metro Line - Phase 5-214,Telecom,NEOM,111489.0,2026-01-18,2026-02-17,,Pending,-14,,Current (0-30),False,2026-01,2026Q1,2026,
4772,52,SNB Bank - Division 2,30,4246561.5,189,Residential Complex - Phase 3-52,Aviation,MECCA,25335.0,2026-01-18,2026-02-17,,Pending,-14,,Current (0-30),False,2026-01,2026Q1,2026,
4836,67,ACWA Power - Division 3,30,4372485.4,241,Residential Complex - Phase 3-67,Technology,DAMMAM,129915.0,2026-01-18,2026-02-17,,Pending,-14,,Current (0-30),False,2026-01,2026Q1,2026,
5734,71,Zain KSA - Division 3,30,4149676.57,252,Industrial Zone - Phase 3-71,Telecom,MECCA,32530.0,2026-01-18,2026-02-17,2026-02-03,Paid,-14,16.0,Current (0-30),False,2026-01,2026Q1,2026,-14.0
6417,20,Diriyah Gate - Division 1,60,1758507.15,72,Railway Extension - Phase 1-20,Water,MADINAH,97999.0,2026-01-18,2026-03-19,,Pending,-44,,Current (0-30),False,2026-01,2026Q1,2026,
12475,172,SNB Bank - Division 6,30,10410963.31,583,Smart City - Phase 1-172,Water,YANBU,34947.0,2026-01-18,2026-02-17,,Pending,-14,,Current (0-30),False,2026-01,2026Q1,2026,
11616,235,Tasnee - Division 8,60,12341994.94,823,Hospital Complex - Phase 3-235,Real Estate,TABUK,142695.0,2026-01-18,2026-03-19,,Pending,-44,,Current (0-30),False,2026-01,2026Q1,2026,
11723,235,Tasnee - Division 8,60,12341994.94,823,Hospital Complex - Phase 3-235,Real Estate,TABUK,59937.0,2026-01-18,2026-03-19,,Pending,-44,,Current (0-30),False,2026-01,2026Q1,2026,
9247,226,Riyadh Metro - Division 8,30,12727031.58,784,Commercial Tower - Phase 1-226,Water,TABUK,160326.0,2026-01-18,2026-02-17,2026-02-03,Paid,-14,16.0,Current (0-30),False,2026-01,2026Q1,2026,-14.0
9558,160,Mobily - Division 6,60,8859419.91,543,Defense Base - Phase 1-160,Defense,NEOM,142052.0,2026-01-18,2026-03-19,2026-02-03,Paid,-44,16.0,Current (0-30),False,2026-01,2026Q1,2026,-44.0
10548,212,SABIC - Division 8,30,13429796.25,732,Power Plant - Phase 2-212,Healthcare,JUBAIL,57782.0,2026-01-18,2026-02-17,,Pending,-14,,Current (0-30),False,2026-01,2026Q1,2026,
10271,84,Saudi Airlines - Division 3,45,5600057.55,299,Data Center - Phase 1-84,Technology,NEOM,61947.0,2026-01-18,2026-03-04,,Pending,-29,,Current (0-30),False,2026-01,2026Q1,2026,
10738,227,Haramain Railway - Division 8,30,14479096.64,790,Sports Arena - Phase 2-227,Aviation,JEDDAH,63642.0,2026-01-17,2026-02-16,,Pending,-13,,Current (0-30),False,2026-01,2026Q1,2026,
9649,186,Qiddiya - Division 7,45,10591278.31,638,Smart City - Phase 4-186,Aviation,TABUK,178102.0,2026-01-17,2026-03-03,2026-02-03,Paid,-28,17.0,Current (0-30),False,2026-01,2026Q1,2026,-28.0
11964,50,Diriyah Gate - Division 2,60,4047074.73,183,Data Center - Phase 1-50,Defense,RIYADH,152834.0,2026-01-17,2026-03-18,,Pending,-43,,Current (0-30),False,2026-01,2026Q1,2026,
12936,146,Yanbu Petrochemical - Division 5,30,8990446.15,503,Sports Arena - Phase 3-146,Real Estate,MADINAH,87235.0,2026-01-17,2026-02-16,2026-02-03,Paid,-13,17.0,Current (0-30),False,2026-01,2026Q1,2026,-13.0
13438,182,SABIC - Division 7,30,11519931.16,620,Highway Expansion - Phase 3-182,Defense,MADINAH,22807.0,2026-01-17,2026-02-16,,Pending,-13,,Current (0-30),False,2026-01,2026Q1,2026,
14378,84,Saudi Airlines - Division 3,45,5600057.55,302,Commercial Tower - Phase 4-84,Infrastructure,NEOM,78549.0,2026-01-17,2026-03-03,,Pending,-28,,Current (0-30),False,2026-01,2026Q1,2026,
14655,173,Alinma Bank - Division 6,30,11179193.24,589,Residential Complex - Phase 2-173,Defense,DAMMAM,47435.0,2026-01-17,2026-02-16,,Pending,-13,,Current (0-30),False,2026-01,2026Q1,2026,
8115,240,Al Jazeera Bank - Division 8,60,14866897.68,842,Logistics Hub - Phase 5-240,Transport,MECCA,113633.0,2026-01-17,2026-03-18,,Pending,-43,,Current (0-30),False,2026-01,2026Q1,2026,
490,95,Red Sea Global - Division 4,60,7095216.67,335,Residential Complex - Phase 2-95,Defense,TABUK,83983.0,2026-01-17,2026-03-18,,Pending,-43,,Current (0-30),False,2026-01,2026Q1,2026,
97,280,Mobily - Division 10,60,15270899.15,980,Smart City - Phase 1-280,Aviation,TABUK,144569.0,2026-01-17,2026-03-18,,Pending,-43,,Current (0-30),False,2026-01,2026Q1,2026,
2860,84,Saudi Airlines - Division 3,45,5600057.55,301,Commercial Tower - Phase 3-84,Real Estate,NEOM,86799.0,2026-01-17,2026-03-03,,Pending,-28,,Current (0-30),False,2026-01,2026Q1,2026,
3259,96,Qiddiya - Division 4,45,6388959.6,339,Data Center - Phase 2-96,Defense,TABUK,98016.0,2026-01-16,2026-03-02,2026-02-03,Paid,-27,18.0,Current (0-30),False,2026-01,2026Q1,2026,-27.0
1976,43,Al Rajhi Bank - Division 2,30,2768102.52,159,Sports Arena - Phase 1-43,Water,TABUK,103774.0,2026-01-16,2026-02-15,2026-02-03,Paid,-12,18.0,Current (0-30),False,2026-01,2026Q1,2026,-12.0
9013,200,Diriyah Gate - Division 7,60,11190803.27,687,Port Upgrade - Phase 2-200,Aviation,ABHA,47350.0,2026-01-16,2026-03-17,,Pending,-42,,Current (0-30),False,2026-01,2026Q1,2026,
7381,142,SNB Bank - Division 5,30,9944049.33,491,Railway Extension - Phase 4-142,Transport,MECCA,95598.0,2026-01-16,2026-02-15,2026-02-03,Paid,-12,18.0,Current (0-30),False,2026-01,2026Q1,2026,-12.0
5651,181,Saudi Aramco - Division 7,30,10118338.41,617,University Campus - Phase 4-181,Infrastructure,DAMMAM,56519.0,2026-01-16,2026-02-15,,Pending,-12,,Current (0-30),False,2026-01,2026Q1,2026,
14940,10,Mobily - Division 1,60,2260496.6,39,Sports Arena - Phase 3-10,Technology,RIYADH,87242.0,2026-01-16,2026-03-17,,Pending,-42,,Current (0-30),False,2026-01,2026Q1,2026,
12557,35,Red Sea Global - Division 2,60,3463099.26,129,Solar Farm - Phase 2-35,Defense,YANBU,105642.0,2026-01-16,2026-03-17,,Pending,-42,,Current (0-30),False,2026-01,2026Q1,2026,
9616,203,Alinma Bank - Division 7,30,11277504.27,701,Airport Terminal - Phase 4-203,Healthcare,RIYADH,112700.0,2026-01-16,2026-02-15,2026-02-03,Paid,-12,18.0,Current (0-30),False,2026-01,2026Q1,2026,-12.0
10753,259,Royal Commission - Division 9,30,15910566.55,909,Defense Base - Phase 5-259,Defense,TABUK,63438.0,2026-01-16,2026-02-15,,Pending,-12,,Current (0-30),False,2026-01,2026Q1,2026,
10263,65,Red Sea Global - Division 3,60,3936591.6,235,Entertainment District - Phase 4-65,Defense,TABUK,174355.0,2026-01-16,2026-03-17,,Pending,-42,,Current (0-30),False,2026-01,2026Q1,2026,
11350,60,Al Jazeera Bank - Division 2,60,5301039.85,218,Solar Farm - Phase 4-60,Energy,JEDDAH,33450.0,2026-01-16,2026-03-17,,Pending,-42,,Current (0-30),False,2026-01,2026Q1,2026,
11055,133,Al Rajhi Bank - Division 5,30,9202994.72,463,Port Upgrade - Phase 2-133,Real Estate,RIYADH,123345.0,2026-01-15,2026-02-14,,Pending,-11,,Current (0-30),False,2026-01,2026Q1,2026,
9432,85,Tasnee - Division 3,60,5144647.2,305,Metro Line - Phase 2-85,Transport,MECCA,157638.0,2026-01-15,2026-03-16,2026-02-03,Paid,-41,19.0,Current (0-30),False,2026-01,2026Q1,2026,-41.0
9477,161,Zain KSA - Division 6,30,9121903.76,549,Entertainment District - Phase 5-161,Real Estate,ABHA,126393.0,2026-01-15,2026-02-14,,Pending,-11,,Current (0-30),False,2026-01,2026Q1,2026,
